,GEO_ID,NAME,H016D001,H016D002,H016D003,H016D004,H016D005,H016D006,H016D007,H016D008,H016D009,H016D010,H016D011,H016D012,H016D013,H016D014,H016D017,H016D015,H016D016
0,id,Geographic Area Name,Total,Total!!Owner occupied,Total!!Owner occupied!!1-person household,Total!!Owner occupied!!2-person household,Total!!Owner occupied!!3-person household,Total!!Owner occupied!!4-person household,Total!!Owner occupied!!5-person household,Total!!Owner occupied!!6-person household,Total!!Owner occupied!!7-or-more-person household,Total!!Renter occupied,Total!!Renter occupied!!1-person household,Total!!Renter occupied!!2-person household,Total!!Renter occupied!!3-person household,Total!!Renter occupied!!4-person household,Total!!Renter occupied!!7-or-more-person household,Total!!Renter occupied!!5-person household,Total!!Renter occupied!!6-person household
673,8710000US3612302,"ZCTA5 12302, New York",131,93,14,34,7,21,12,3,2,38,13,17,6,2,0,0,0
674,8710000US3612303,"ZCTA5 12303, New York",303,251,10,42,61,83,26,18,11,52,16,12,6,10,0,4,4
675,8710000US3612304,"ZCTA5 12304, New York",241,168,17,44,36,40,13,9,9,73,18,22,11,14,1,5,2
676,8710000US3612305,"ZCTA5 12305, New York",52,8,4,3,0,1,0,0,0,44,29,7,5,3,0,0,0
677,8710000US3612306,"ZCTA5 12306, New York",97,63,9,9,21,17,2,2,3,34,15,11,5,2,0,1,0
678,8710000US3612307,"ZCTA5 12307, New York",103,60,5,15,14,15,6,1,4,43,13,11,10,3,1,3,2
679,8710000US3612308,"ZCTA5 12308, New York",201,62,3,18,19,15,6,0,1,139,45,41,33,16,1,3,0
680,8710000US3612309,"ZCTA5 12309, New York",683,477,39,142,107,116,45,17,11,206,52,64,52,28,4,4,2
681,8710000US3612401,"ZCTA5 12401, New York",207,109,17,32,20,18,12,5,5,98,28,26,18,10,2,9,5
682,8710000US3612404,"ZCTA5 12404, New York",6,4,0,2,2,0,0,0,0,2,0,1,0,1,0,0,0
683,8710000US3612405,"ZCTA5 12405, New York",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
684,8710000US3612406,"ZCTA5 12406, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,8710000US3612407,"ZCTA5 12407, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,8710000US3612409,"ZCTA5 12409, New York",5,5,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
687,8710000US3612410,"ZCTA5 12410, New York",2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
688,8710000US3612411,"ZCTA5 12411, New York",2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
689,8710000US3612412,"ZCTA5 12412, New York",3,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
690,8710000US3612413,"ZCTA5 12413, New York",11,3,0,3,0,0,0,0,0,8,3,3,0,2,0,0,0
691,8710000US3612414,"ZCTA5 12414, New York",36,22,8,7,3,2,1,1,0,14,4,4,3,1,2,0,0
692,8710000US3612416,"ZCTA5 12416, New York",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
693,8710000US3612417,"ZCTA5 12417, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
694,8710000US3612418,"ZCTA5 12418, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,8710000US3612419,"ZCTA5 12419, New York",2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
696,8710000US3612420,"ZCTA5 12420, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
697,8710000US3612421,"ZCTA5 12421, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,8710000US3612422,"ZCTA5 12422, New York",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
699,8710000US3612423,"ZCTA5 12423, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,8710000US3612424,"ZCTA5 12424, New York",3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
701,8710000US3612427,"ZCTA5 12427, New York",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
702,8710000US3612428,"ZCTA5 12428, New York",38,21,2,3,3,3,5,4,1,17,4,3,6,3,0,1,0
703,8710000US3612429,"ZCTA5 12429, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,8710000US3612430,"ZCTA5 12430, New York",3,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
705,8710000US3612431,"ZCTA5 12431, New York",3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
706,8710000US3612432,"ZCTA5 12432, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
707,8710000US3612433,"ZCTA5 12433, New York",3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
708,8710000US3612434,"ZCTA5 12434, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,8710000US3612435,"ZCTA5 12435, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,8710000US3612436,"ZCTA5 12436, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,8710000US3612438,"ZCTA5 12438, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,8710000US3612439,"ZCTA5 12439, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,8710000US3612440,"ZCTA5 12440, New York",6,2,1,1,0,0,0,0,0,4,0,3,1,0,0,0,0
714,8710000US3612441,"ZCTA5 12441, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,8710000US3612442,"ZCTA5 12442, New York",3,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
716,8710000US3612443,"ZCTA5 12443, New York",25,25,1,8,7,6,1,1,1,0,0,0,0,0,0,0,0
717,8710000US3612444,"ZCTA5 12444, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,8710000US3612446,"ZCTA5 12446, New York",14,11,3,6,0,1,0,1,0,3,0,3,0,0,0,0,0
719,8710000US3612448,"ZCTA5 12448, New York",2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
720,8710000US3612449,"ZCTA5 12449, New York",23,15,1,1,4,3,3,1,2,8,1,5,1,1,0,0,0
721,8710000US3612450,"ZCTA5 12450, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,8710000US3612451,"ZCTA5 12451, New York",3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
723,8710000US3612452,"ZCTA5 12452, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,8710000US3612453,"ZCTA5 12453, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,8710000US3612454,"ZCTA5 12454, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,8710000US3612455,"ZCTA5 12455, New York",14,9,1,1,2,2,0,2,1,5,1,1,1,1,0,1,0
727,8710000US3612456,"ZCTA5 12456, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,8710000US3612457,"ZCTA5 12457, New York",3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
729,8710000US3612458,"ZCTA5 12458, New York",4,3,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0
730,8710000US3612459,"ZCTA5 12459, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,8710000US3612460,"ZCTA5 12460, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,8710000US3612461,"ZCTA5 12461, New York",4,3,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0
733,8710000US3612463,"ZCTA5 12463, New York",4,3,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
734,8710000US3612464,"ZCTA5 12464, New York",7,3,2,1,0,0,0,0,0,4,3,0,0,1,0,0,0
735,8710000US3612465,"ZCTA5 12465, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,8710000US3612466,"ZCTA5 12466, New York",17,10,6,3,1,0,0,0,0,7,1,3,2,0,1,0,0
737,8710000US3612468,"ZCTA5 12468, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,8710000US3612469,"ZCTA5 12469, New York",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
739,8710000US3612470,"ZCTA5 12470, New York",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
740,8710000US3612471,"ZCTA5 12471, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,8710000US3612472,"ZCTA5 12472, New York",7,3,1,0,1,1,0,0,0,4,3,0,0,1,0,0,0
742,8710000US3612473,"ZCTA5 12473, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,8710000US3612474,"ZCTA5 12474, New York",2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
744,8710000US3612475,"ZCTA5 12475, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,8710000US3612477,"ZCTA5 12477, New York",70,52,9,18,11,5,6,3,0,18,8,5,0,3,0,1,1
746,8710000US3612480,"ZCTA5 12480, New York",4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
747,8710000US3612481,"ZCTA5 12481, New York",5,4,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0
748,8710000US3612482,"ZCTA5 12482, New York",6,4,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0
749,8710000US3612483,"ZCTA5 12483, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,8710000US3612484,"ZCTA5 12484, New York",11,7,2,2,1,1,1,0,0,4,0,1,2,1,0,0,0
751,8710000US3612485,"ZCTA5 12485, New York",4,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
752,8710000US3612486,"ZCTA5 12486, New York",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
753,8710000US3612487,"ZCTA5 12487, New York",10,8,0,5,1,1,1,0,0,2,1,0,0,0,0,0,1
754,8710000US3612489,"ZCTA5 12489, New York",3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
755,8710000US3612490,"ZCTA5 12490, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,8710000US3612491,"ZCTA5 12491, New York",5,4,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
757,8710000US3612492,"ZCTA5 12492, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,8710000US3612493,"ZCTA5 12493, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,8710000US3612494,"ZCTA5 12494, New York",2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
760,8710000US3612495,"ZCTA5 12495, New York",3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
761,8710000US3612496,"ZCTA5 12496, New York",2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
762,8710000US3612498,"ZCTA5 12498, New York",28,23,2,14,3,2,2,0,0,5,1,2,2,0,0,0,0
763,8710000US3612501,"ZCTA5 12501, New York",14,6,0,4,0,2,0,0,0,8,4,2,1,0,0,0,1
764,8710000US3612502,"ZCTA5 12502, New York",3,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
765,8710000US3612503,"ZCTA5 12503, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
766,8710000US3612504,"ZCTA5 12504, New York",3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0
767,8710000US3612507,"ZCTA5 12507, New York",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
768,8710000US3612508,"ZCTA5 12508, New York",198,65,9,22,13,11,8,1,1,133,49,26,28,25,1,4,0
769,8710000US3612512,"ZCTA5 12512, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,8710000US3612513,"ZCTA5 12513, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
771,8710000US3612514,"ZCTA5 12514, New York",3,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
772,8710000US3612515,"ZCTA5 12515, New York",8,3,0,1,1,1,0,0,0,5,0,0,2,0,0,3,0
773,8710000US3612516,"ZCTA5 12516, New York",4,1,0,0,0,0,1,0,0,3,0,1,1,0,1,0,0
774,8710000US3612517,"ZCTA5 12517, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,8710000US3612518,"ZCTA5 12518, New York",24,17,4,6,2,3,1,0,1,7,1,3,1,1,0,1,0
776,8710000US3612520,"ZCTA5 12520, New York",16,11,1,3,1,4,1,0,1,5,4,0,0,0,0,1,0
777,8710000US3612521,"ZCTA5 12521, New York",4,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
778,8710000US3612522,"ZCTA5 12522, New York",16,10,1,3,1,1,0,4,0,6,2,1,2,1,0,0,0
779,8710000US3612523,"ZCTA5 12523, New York",5,4,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0
780,8710000US3612524,"ZCTA5 12524, New York",392,231,29,63,52,60,19,3,5,161,46,28,37,38,0,9,3
781,8710000US3612525,"ZCTA5 12525, New York",5,5,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0
782,8710000US3612526,"ZCTA5 12526, New York",10,7,1,4,1,0,0,1,0,3,1,1,1,0,0,0,0
783,8710000US3612527,"ZCTA5 12527, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,8710000US3612528,"ZCTA5 12528, New York",91,62,3,15,14,17,8,2,3,29,12,5,4,5,1,1,1
785,8710000US3612529,"ZCTA5 12529, New York",6,3,0,3,0,0,0,0,0,3,1,0,2,0,0,0,0
786,8710000US3612530,"ZCTA5 12530, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,8710000US3612531,"ZCTA5 12531, New York",10,10,2,1,1,5,1,0,0,0,0,0,0,0,0,0,0
788,8710000US3612533,"ZCTA5 12533, New York",307,292,16,80,69,70,34,17,6,15,4,4,3,3,1,0,0
789,8710000US3612534,"ZCTA5 12534, New York",144,65,10,11,9,9,10,10,6,79,9,10,11,22,2,15,10
790,8710000US3612538,"ZCTA5 12538, New York",86,60,11,23,7,8,5,2,4,26,12,8,1,3,1,1,0
791,8710000US3612540,"ZCTA5 12540, New York",79,74,3,23,15,22,5,5,1,5,2,0,0,3,0,0,0
792,8710000US3612542,"ZCTA5 12542, New York",14,11,4,3,0,3,1,0,0,3,0,1,1,1,0,0,0
793,8710000US3612543,"ZCTA5 12543, New York",21,9,0,1,3,3,1,1,0,12,3,4,4,0,0,1,0
794,8710000US3612545,"ZCTA5 12545, New York",16,5,3,1,0,0,0,0,1,11,1,3,2,4,1,0,0
795,8710000US3612546,"ZCTA5 12546, New York",6,2,0,0,1,0,0,0,1,4,1,0,1,2,0,0,0
796,8710000US3612547,"ZCTA5 12547, New York",6,2,0,0,2,0,0,0,0,4,3,0,0,0,0,1,0
797,8710000US3612548,"ZCTA5 12548, New York",6,2,0,1,1,0,0,0,0,4,2,1,1,0,0,0,0
798,8710000US3612549,"ZCTA5 12549, New York",25,18,1,5,5,3,4,0,0,7,1,2,2,1,1,0,0
799,8710000US3612550,"ZCTA5 12550, New York",295,229,18,47,46,58,26,25,9,66,15,13,16,9,2,6,5
800,8710000US3612553,"ZCTA5 12553, New York",242,165,7,29,33,45,26,17,8,77,18,20,19,16,1,2,1
801,8710000US3612561,"ZCTA5 12561, New York",152,62,6,19,15,10,7,4,1,90,25,22,19,15,1,3,5
802,8710000US3612563,"ZCTA5 12563, New York",33,29,1,8,3,12,0,3,2,4,1,2,0,0,0,0,1
803,8710000US3612564,"ZCTA5 12564, New York",30,26,3,6,5,6,5,0,1,4,1,2,0,1,0,0,0
804,8710000US3612565,"ZCTA5 12565, New York",4,3,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
805,8710000US3612566,"ZCTA5 12566, New York",32,24,3,9,6,2,3,0,1,8,2,4,0,1,0,1,0
806,8710000US3612567,"ZCTA5 12567, New York",9,6,3,1,1,1,0,0,0,3,0,2,0,0,0,0,1
807,8710000US3612569,"ZCTA5 12569, New York",47,37,4,9,12,6,2,2,2,10,3,4,2,0,0,1,0
808,8710000US3612570,"ZCTA5 12570, New York",74,72,4,13,15,29,5,4,2,2,0,1,0,0,0,1,0
809,8710000US3612571,"ZCTA5 12571, New York",56,40,2,18,11,7,0,1,1,16,8,3,2,1,0,1,1
810,8710000US3612572,"ZCTA5 12572, New York",47,34,8,11,7,4,3,1,0,13,3,4,2,1,1,1,1
811,8710000US3612574,"ZCTA5 12574, New York",2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
812,8710000US3612575,"ZCTA5 12575, New York",8,7,0,1,3,2,1,0,0,1,0,0,0,0,0,1,0
813,8710000US3612577,"ZCTA5 12577, New York",5,5,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0
814,8710000US3612578,"ZCTA5 12578, New York",10,9,1,6,0,0,2,0,0,1,0,0,1,0,0,0,0
815,8710000US3612580,"ZCTA5 12580, New York",7,7,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0
816,8710000US3612581,"ZCTA5 12581, New York",5,3,0,2,0,1,0,0,0,2,1,0,0,1,0,0,0
817,8710000US3612582,"ZCTA5 12582, New York",23,22,0,7,3,6,6,0,0,1,1,0,0,0,0,0,0
818,8710000US3612583,"ZCTA5 12583, New York",22,12,1,3,2,4,0,1,1,10,5,2,1,2,0,0,0
819,8710000US3612585,"ZCTA5 12585, New York",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
820,8710000US3612586,"ZCTA5 12586, New York",48,36,4,7,5,6,9,3,2,12,3,5,3,1,0,0,0
821,8710000US3612589,"ZCTA5 12589, New York",37,31,4,7,3,13,2,0,2,6,3,0,0,1,0,2,0
822,8710000US3612590,"ZCTA5 12590, New York",580,383,35,121,76,87,27,25,12,197,61,59,31,34,2,8,2
823,8710000US3612592,"ZCTA5 12592, New York",2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
824,8710000US3612594,"ZCTA5 12594, New York",19,12,1,3,2,3,1,1,1,7,2,2,1,1,1,0,0
825,8710000US3612601,"ZCTA5 12601, New York",406,203,21,58,47,40,23,8,6,203,54,68,32,35,2,9,3
826,8710000US3612603,"ZCTA5 12603, New York",641,480,40,140,95,134,38,23,10,161,37,30,35,38,4,13,4
827,8710000US3612604,"ZCTA5 12604, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,8710000US3612701,"ZCTA5 12701, New York",70,42,9,11,5,5,9,1,2,28,4,10,4,8,0,1,1
829,8710000US3612719,"ZCTA5 12719, New York",3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
830,8710000US3612720,"ZCTA5 12720, New York",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
831,8710000US3612721,"ZCTA5 12721, New York",20,16,2,4,2,5,1,1,1,4,2,2,0,0,0,0,0
832,8710000US3612722,"ZCTA5 12722, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,8710000US3612723,"ZCTA5 12723, New York",2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
834,8710000US3612724,"ZCTA5 12724, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
835,8710000US3612725,"ZCTA5 12725, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,8710000US3612726,"ZCTA5 12726, New York",3,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
837,8710000US3612729,"ZCTA5 12729, New York",7,2,1,0,0,0,0,0,1,5,2,1,1,0,1,0,0
838,8710000US3612732,"ZCTA5 12732, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,8710000US3612733,"ZCTA5 12733, New York",4,3,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0
840,8710000US3612734,"ZCTA5 12734, New York",6,5,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0
841,8710000US3612736,"ZCTA5 12736, New York",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
842,8710000US3612737,"ZCTA5 12737, New York",5,4,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0
843,8710000US3612738,"ZCTA5 12738, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,8710000US3612740,"ZCTA5 12740, New York",2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
845,8710000US3612741,"ZCTA5 12741, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,8710000US3612742,"ZCTA5 12742, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,8710000US3612743,"ZCTA5 12743, New York",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,8710000US3612745,"ZCTA5 12745, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,8710000US3612746,"ZCTA5 12746, New York",3,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
850,8710000US3612747,"ZCTA5 12747, New York",8,7,1,4,0,1,1,0,0,1,0,1,0,0,0,0,0
851,8710000US3612748,"ZCTA5 12748, New York",7,3,0,2,1,0,0,0,0,4,1,1,0,1,0,1,0
852,8710000US3612749,"ZCTA5 12749, New York",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
853,8710000US3612750,"ZCTA5 12750, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,8710000US3612751,"ZCTA5 12751, New York",3,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0
855,8710000US3612752,"ZCTA5 12752, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,8710000US3612754,"ZCTA5 12754, New York",31,16,3,5,3,3,1,0,1,15,5,2,4,1,1,1,1
857,8710000US3612758,"ZCTA5 12758, New York",14,11,2,4,1,1,1,2,0,3,1,0,0,1,0,1,0
858,8710000US3612759,"ZCTA5 12759, New York",10,6,1,0,1,2,1,0,1,4,0,1,0,0,1,0,2
859,8710000US3612760,"ZCTA5 12760, New York",2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
860,8710000US3612762,"ZCTA5 12762, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,8710000US3612763,"ZCTA5 12763, New York",5,4,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0
862,8710000US3612764,"ZCTA5 12764, New York",3,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0
863,8710000US3612765,"ZCTA5 12765, New York",2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
864,8710000US3612766,"ZCTA5 12766, New York",2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
865,8710000US3612767,"ZCTA5 12767, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,8710000US3612768,"ZCTA5 12768, New York",3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
867,8710000US3612769,"ZCTA5 12769, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,8710000US3612770,"ZCTA5 12770, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,8710000US3612771,"ZCTA5 12771, New York",64,38,11,10,8,3,3,2,1,26,8,2,3,9,0,3,1
870,8710000US3612775,"ZCTA5 12775, New York",30,26,2,10,6,5,2,1,0,4,1,1,1,0,0,1,0
871,8710000US3612776,"ZCTA5 12776, New York",8,6,3,1,0,0,2,0,0,2,2,0,0,0,0,0,0
872,8710000US3612777,"ZCTA5 12777, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
873,8710000US3612778,"ZCTA5 12778, New York",3,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
874,8710000US3612779,"ZCTA5 12779, New York",7,2,0,1,0,1,0,0,0,5,2,2,0,0,0,1,0
875,8710000US3612780,"ZCTA5 12780, New York",5,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
876,8710000US3612781,"ZCTA5 12781, New York",2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
877,8710000US3612783,"ZCTA5 12783, New York",2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0
878,8710000US3612784,"ZCTA5 12784, New York",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
879,8710000US3612785,"ZCTA5 12785, New York",3,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0
880,8710000US3612786,"ZCTA5 12786, New York",3,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
881,8710000US3612787,"ZCTA5 12787, New York",3,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0
882,8710000US3612788,"ZCTA5 12788, New York",17,9,0,2,3,1,1,2,0,8,2,4,1,1,0,0,0
883,8710000US3612789,"ZCTA5 12789, New York",10,5,2,1,0,0,1,1,0,5,3,1,1,0,0,0,0
884,8710000US3612790,"ZCTA5 12790, New York",19,11,2,3,4,1,0,1,0,8,4,1,1,1,0,1,0
885,8710000US3612791,"ZCTA5 12791, New York",4,1,0,1,0,0,0,0,0,3,0,2,1,0,0,0,0
886,8710000US3612792,"ZCTA5 12792, New York",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
887,8710000US3612801,"ZCTA5 12801, New York",36,18,3,6,2,4,2,0,1,18,10,6,1,1,0,0,0
888,8710000US3612803,"ZCTA5 12803, New York",10,5,0,2,2,1,0,0,0,5,3,1,1,0,0,0,0
889,8710000US3612804,"ZCTA5 12804, New York",68,48,5,12,12,13,2,2,2,20,4,9,2,3,0,1,1
890,8710000US3612808,"ZCTA5 12808, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
891,8710000US3612809,"ZCTA5 12809, New York",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
892,8710000US3612810,"ZCTA5 12810, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,8710000US3612811,"ZCTA5 12811, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,8710000US3612812,"ZCTA5 12812, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,8710000US3612814,"ZCTA5 12814, New York",3,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1
896,8710000US3612815,"ZCTA5 12815, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,8710000US3612816,"ZCTA5 12816, New York",5,3,0,2,1,0,0,0,0,2,0,0,0,2,0,0,0
898,8710000US3612817,"ZCTA5 12817, New York",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
899,8710000US3612819,"ZCTA5 12819, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,8710000US3612821,"ZCTA5 12821, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,8710000US3612822,"ZCTA5 12822, New York",3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
902,8710000US3612823,"ZCTA5 12823, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,8710000US3612824,"ZCTA5 12824, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,8710000US3612827,"ZCTA5 12827, New York",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
905,8710000US3612828,"ZCTA5 12828, New York",3,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0
906,8710000US3612831,"ZCTA5 12831, New York",44,33,4,10,6,5,6,2,0,11,1,3,6,1,0,0,0
